id,address,authors,booktitle,date,editor,institution,journal,month,note,pages,publisher,tech,title,type,volume,year
1478,,"David R. Safford, Douglas L. Schales, and David K. Hess.","In Proceedings of the Fourth USENIX Security Symposium. USENIX Association,",,,,,,,,,,The TAMU Security Package: An Outgoing Response to Internet Intruders in an Academic Environment.,,,1993.
1479,,"Schmill, M. D.; Rosenstein, M. T.; Cohen, P. R.; and Utgoff, P.",,,,,,,To appear in Proceedings of the Second International Conference on Autonomous Agents.,,,,Learning what is relevant to the effects of actions for a mobile robot.,,,1998.
1480,,"Schwartz, A.","Proceedings of the Tenth International Conference on Machine Learning,",,"in P. Utgoff, ed.,",,,,,,Morgan Kaufmann.,,"A reinforcement learning method for maximizing undiscounted rewards,",,,"(1993),"
1481,"San Francisco, CA.","Schwartz, A.","Proceedings of the Tenth International Conference on Machine Learning,",,"In Utgoff, P. (Ed.),",,,,,pp. 298-305,Morgan Kaufmann.,,A reinforcement learning method for maximizing undiscounted rewards.,,,(1993).
1482,,"Stone, C.J.",,,,,"The Annals of Statistics,",,,595-645.,,,: Consistent nonparametric regression.,,"5 ,",-1977
1483,,Torgo L.,,,,,,,,,,,Incremental Rule Learning Using Entropy Based Search,,,(1990):
1484,Czech Republic.,"Torgo, L.","In Proceedings of the 2nd international workshop on Artificial Intelligence Techniques (AIT95) ,",,"Zizka,J.  and Brazdil,P. (eds.)",,,,,,,,: Data Fitting with Rule-based Regression.,,,-1995
1485,"Los Altos, CA:","Utgoff, P. E., & Mitchell, T. M.",In Proceedings of AAAI-82.,,,,,,,414-417.,Morgan-Kaufmann.,,Acquisition of appropriate bias for inductive concept learning.,,,(1982).
1486,"Pittsburgh, PA:","Utgoff, P. E., & Mitchell, T. M.",Proceedings of the Second National Conference on Artificial Intelligence,,,,,,,(pp.  414-417).,Morgan Kaufmann.,,Acquisition of appropriate bias for inductive concept learning.,,,(1982).
1487,"Pittsburgh, PA,",P. E. Utgoff and T. M. Mitchell.,"In Proc. of AAAI-82,",,,,,,,,,,Acquisition of Appropriate Bias for Inductive Concept Learning.,,,1982.
1488,,Paul Utgoff and Tom M. Mitchell.,"In AAAI-82,",,,,,,,"pages 414-417,",,,Acquisition of appropriate bias for inductive concept learning.,,,1982.
1489,,Utgoff P. E. Mitchell Tom M. and Banerji R. B.,In Machine Learning.,,,,,,,,"Tioga,",,Learning by experimentation: Acquiring and refining problem- solving heuristics.,,,1982.
1490,"Los Angeles, CA,",P.E. Utgoff.,"In IJCAI-83,",,,,,,,"pages 447-449,",Kaufmann.,,Adjusting bias in concept learning.,,,1983.
1491,"Rutgers University, New Brunswick, NJ.","Utgoff, P. E.",,,,"Department of Computer Science,",,,,,,,Shift of bias for inductive concept learning.,"Doctoral Dissertation,",,(1984).
1492,,Paul Utgoff.,,,,"Rutgers University,",,,,,,,Shift of bias for inductive concept learning.,"Technical Report CBM-TR-145,",,1984.
1493,,P. E. Utgoff.,,,,"Rutgers, Laboratory for Computer Science Research,",,Oct.,,,,,Shift of Bias for Inductive Concept Learning.,"PhD thesis,",,1984.
1494,,P. E. Utgoff.,,,,"Rutgers, Laboratory for Computer Science Research,",,Oct.,,,,,Shift of Bias for Inductive Concept Learning.,"PhD thesis,",,1984.
1495,,P. Utgoff.,,,,"Rutgers, Laboratory for Computer Science Research,",,Octo-ber,,,,,Shift of Bias for Inductive Concept Learning.,"PhD thesis,",,1984.
1496,,P. Utgoff.,,,,"Rutgers, Laboratory for Computer Science Research,",,Octo-ber,,,,,Shift of Bias for Inductive Concept Learning.,"PhD thesis,",,1984.
1497,Boston MA.,"Utgoff, P. E.",,,,,,,,,"Kluwer Academic,",,Machine Learning of Inductive Bias.,,12,(1986).
1498,,"Utgoff, P. E.","Machine Learning of Inductive Bias. Hingham,",,,,,,,,MA: Kluwer.,,,,,(1986).
1499,,"Utgoff, P. E.","Machine Learning of Inductive Bias. Hingham,",,,,,,,,MA: Kluwer.,,,,,(1986).
1500,,P. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic,",,,,,1986.
1501,,P. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic,",,,,,1986.
1502,,Paul E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1503,,Paul E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1504,"Boston, MA:","P. E. Utgoff,",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1505,"Boston, MA:","P. E. Utgoff,",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1506,,P. E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1507,,P. E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1508,,P. E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1509,,"Utgoff, P.",Machine Learning of Inductive Bias.,,,,,,"Kluwer International Series in Engineering and Computer Science,",28,Kluwer Academic.,,,,"Vol.15,",(1986).
1510,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,32,1986.
1511,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,32,1986.
1512,"Boston, MA,",P. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1513,,"Utgoff, P.",Machine Learning of Inductive Bias.,,,,,,"Kluwer International Series in Engineering and Computer Science,",6,Kluwer Academic.,,,,"Vol.15,",(1986).
1514,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.
1515,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.
1516,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.
1517,,"Utgoff, P.",Machine Learning of Inductive Bias.,,,,,,"Kluwer International Series in Engineering and Computer Science,",,Kluwer Academic.,,,,"Vol.15,",(1986).
1518,,P.E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.
1519,"Boston, MA,","Paul E. Utgoff,","Machine Learning of Inductive Bias,",,,,,,,,"Kluwer Academc Publisher,",,,,,1986.
1520,"Boston, MA,","Paul E. Utgoff,","Machine Learning of Inductive Bias,",,,,,,,,"Kluwer Academc Publisher,",,,,,1986.
1521,"Boston MA,","Utgoff, P. E.,",Machine Learning of Inductive Bias.,,,,,,,,"Kluwer Academic,",,,,,1986.
1522,,P.E. Utgoff.,"Machine Learning: an artificial intelligence approach,",,"In R.S Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,This article was processed using the L a T E X macro package with LLNCS style,pages 107-148.,"Morgan Kaufmann,",,Shift of bias for inductive concept-learning.,,,1986.
1523,"Los Altos, CA,","Utgoff, P.,","in Machine Learning:  An Artificial Intelligence Approach,",,"R. Michalski, J. Carbonell, and T. Mitchell (eds.),",,,,,"pp. 107-148,","Morgan Kaufman,",,"Shift of Bias for Inductive Learning,,",,"Vol. II,",1986.
1524,"Los Altos, CA,","Utgoff, P.,","in Machine Learning: An Artificial Intelligence Approach,",,"R. Michalski, J. Carbonell, and T. Mitchell (eds.),",,,,,"pp. 107-148,","Morgan Kaufman,",,"Shift of Bias for Inductive Learning,,",,"Vol. II,",1986.
1525,,"Utgoff, P.","Machine Learning II,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,,(1986).
1526,,"Utgoff, P.","Machine Learning II,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,,(1986).
1641,,"Utgoff, P. E.",,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,4,(1989).
1527,,"Utgoff, P.","Machine Learning II,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,,(1986).
1528,,"Utgoff, P.","Machine Learning II,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,,(1986).
1529,"Los Altos, CA,","P. Utgoff,","in Machine Learning: An Artificial Intelligence Approach,",,"R. Michalski, J. Carbonell, and T. Mitchell (eds.),",,,,,"pp. 107-148,","Morgan Kaufman,",,"Shift of Bias for Inductive Learning,,",,"Vol. II,",1986.
1530,"Los Altos, CA,","P. Utgoff,","in Machine Learning: An Artificial Intelligence Approach,",,"R. Michalski, J. Carbonell, and T. Mitchell (eds.),",,,,,"pp. 107-148,","Morgan Kaufman,",,"Shift of Bias for Inductive Learning,,",,"Vol. II,",1986.
1531,"Los Altos, CA:","Utgoff, P.","Machine Learning: An AI Approach,",,"Eds) in Michalski R., Carbonell J. & Mitchell T.(",,,,,pp.107-148.,"Morgan Kaufmann),",,"Shift of Bias For Inductive Concept Learning,",,Vol. II.,(1985).
1532,,"Utgoff, P.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R. S., Carbonell, J. G., & Mitchell, T. M. (Eds.),",,,,,pp. 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,"Vol. II,",(1986).
1533,,"Utgoff, P.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R. S., Carbonell, J. G., & Mitchell, T. M. (Eds.),",,,,,pp. 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,"Vol. II,",(1986).
1534,"Los Altos, CA.","Utgoff, P.","Machine Learning,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 163-190.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"volume 2,",(1986).
1535,"Los Altos, CA.","Utgoff, P.","Machine Learning,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 163-190.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"volume 2,",(1986).
1536,"Los Altos, CA.","Utgoff, P.","Machine Learning,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,pages 163-190.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"volume 2,",(1986).
1537,"Los Altos, CA.","Utgoff, P.","In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1538,"Los Altos, CA.","Utgoff, P.","In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1539,"Los Altos, CA.","Utgoff, P.","In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1540,"Los Altos, CA.","Utgoff, P.","In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1541,"Los Altos, CA.","Utgoff, P.","In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1542,"Los Altos, CA:","Utgoff, P.","Machine Learning: An Artificial Intelligence Approach,",,,,,,,,Morgan Kauf-mann.,,Shift of bias for inductive concept learning.,,volume 2.,(1986).
1543,"Los Altos, CA.","Utgoff, P.",Machine Learning: An Artificial Intelligence Approach II.,,"editors In Michalski, R.; Carbonell, J.; and Mitchell, T.,",,,,,107-148.,Morgan Kaufmann:,,Shift of bias for inductive concept learning.,,,1986
1544,,"Utgoff, P. E.",Machine learning.,,"In R. S. Michalski, J. G. Carbonell, & T.",,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).
1545,"San Mateo, CA:","Utgoff, P. E.",Machine learning: An artificial intelligence approach.,,"In Michalski, Carbonell & Mitchell (Eds.),",,,,,,Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,,(1986).
1546,"San Mateo, CA:","Utgoff, P. E.",Machine learning: An artificial intelligence approach.,,"In Michalski, Carbonell & Mitchell (Eds.),",,,,,,Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,,(1986).
1547,"San Mateo, CA:","Utgoff, P. E.",,,"In Michalski, Carbonell, & Mitchell (Eds.),",,"Machine Learning,",,,pp. 107-148.,Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,"Vol. 2, chap. 5,",(1986).
1548,"San Mateo, CA:","Utgoff, P. E.",,,"In Michalski, Carbonell, & Mitchell (Eds.),",,"Machine Learning,",,,pp. 107-148.,Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,"Vol.2, chap. 5,",(1986).
1549,"Los Altos, CA.","Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,,,,pp. 107-148.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"Vol. II,",(1986).
1550,"Los Altos, CA.","Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,,,,pp. 107-148.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"Vol. II,",(1986).
1551,"Los Altos, CA.","Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,,,,pp. 107-148.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"Vol. II,",(1986).
1552,,"Utgoff, P. E.",,,"In R. S. Michalski, J. G.",,,,,,,,Shift of Bias for Inductive Concept Learning.,,,1986.
1553,,"Utgoff, P. E.,",In Machine Learning:  An Artificial Intelligence Approach:,,eds R.,,,,,,,,Shift of Bias for Inductive Concept Learning.,,"Volume II,",1986.
1554,,"Utgoff, P. E.,",In Machine Learning: An Artificial Intelligence Approach:,,eds R.,,,,,,,,Shift of Bias for Inductive Concept Learning.,,"Volume II,",1986.
1555,,"Utgoff, P.,",in Machine Learning:  An Artificial Intelligence Approach,,"Michalski, R.S., Carbonell, J.G., and Mitchell, T. M. (Eds.),",,,,,,"Morgan Kaufmann Publishers,",,"Shift of Bias for Inductive Concept Learning,",,"Vol. II,",
1556,,"Utgoff, P.E.",,,"In J.G.  Carbonell, R.S.",,,,,,,,Shift of bias for inductive concept learning.,,,(1986).
1557,"Los Altos, CA,","Utgoff, P.E.,","Machine Learning: An Artificial Intelligence Approach,",,"J.G. Carbonell and T.M. Mitchell (Eds.) R.S. Michalski (Eds.),",,,,,,"Morgan Kaufmann,",,"Shift of Bias for Inductive Learning,",,"Vol. II,",1986.
1558,,"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).
1559,,P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.
1560,,P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.
1561,,P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.
1562,,"Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell,",,,,,107-148.,Morgan Kaufmann Publishers.,,Shift of bias of induc tive concept learning.,,Vol II.,1986
1563,,"Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R.S.; Carbonell, J.G.; and T.M.,  Mitchell,",,,,,107-148.,Morgan Kaufmann Publishers.,,Shift of bias of inductive concept learning.,,Vol II.,1986
1564,,"Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell,",,,,,107-148.,Morgan Kaufmann Publishers.,,Shift of bias of inductive concept learning.,,Vol II.,1986
1565,,"Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell,",,,,,107-148.,Morgan Kaufmann Publishers.,,Shift of bias of inductive concept learning.,,Vol II.,1986
1566,,"Utgoff, P. E.","Machine Learning: An Artificial Intelligence Approach,",,"In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell,",,,,,107-148.,Morgan Kaufmann Publishers.,,Shift of bias of inductive concept learning.,,Vol II.,1986
1567,,P. E. Utgoff.,In Machine learning,,,,,,,,"Morgan Kaufman,",,Shift of bias for Inductive Concept Learning.,,II.,1986.
1568,"Palo Alto (CA),","P. Utgoff,","Machine Learning: An Artificial Intelligence Approach 2 (Springer-Verlag,",,"in: R.S. Mickalski, J.G. Carbonell and T.M. Mitchell, eds.,",,,,,107-149.,,,"Shift of bias for inductive concept learning,",,,1986)
1569,"Palo Alto (CA),","P. Utgoff,","Machine Learning: An Artificial Intelligence Approach 2 (Springer-Verlag,",,"in: R.S. Mickalski, J.G Carbonell and T.M. Mitchell, eds.,",,,,,107-149.,,,"Shift of bias for inductive concept learning,.",,,1986)
1570,"San Mateo, CA, USA,",P. Utgoff.,"In Machine Learning:  An Artificial Intelligence Approach,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume III.,1986.
1571,Los Altos:,"Utgoff, P.",Machine Learning: An Artificial Intelligence Approach:,,"In R. Michal ski, J. Carbonell and T. Mitchell (Eds.),",,,,,(pp. 107-148,Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,Vol II,(1986).
1572,"Los Altos, CA,",P. E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors,",,,,,"pages 107-148,",Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,10,1986.
1573,"Los Altos, CA,",P. Utgoff.,"In Machine Learning,",,,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,1986.
1574,"Los Altos, CA,",P. Utgoff.,,,"In R. Michalski, J. Carbonell, and T. Mitchell, editors,",,"Machine Learning,",,,pages 163-190.,"Morgan Kauf-mann,",,Shift of bias for inductive concept learning.,,"volume 2,",1986.
1575,"Los Altos, CA,",P. Utgoff.,,,"In R. Michalski, J. Carbonell, and T. Mitchell, editors,",,"Machine Learning,",,,pages 163-190.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"volume 2,",1986.
1576,"Los Altos, CA,",P. Utgoff.,,,"In R. Michalski, J. Carbonell, and T. Mitchell, editors,",,"Machine Learning,",,,pages 163-190.,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,"volume 2,",1986.
